customer_id,gender,age,country,city,signup_date,last_purchase_date,acquisition_channel,device_type,subscription_type,is_premium_user,total_visits,avg_session_time,pages_per_session,email_open_rate,email_click_rate,total_spent,avg_order_value,discount_used,coupon_code,support_tickets,refund_requested,delivery_delay_days,payment_method,satisfaction_score,nps_score,marketing_spend_per_user,lifetime_value,last_3_month_purchase_freq,churn
11633,Female,43,Bangladesh,Hamburg,25-10-2023,24-06-2024,Referral,Mobile,Monthly,0,20,11.99252952,5.679054899,0.43,0.01,274.6745534,92.35528584,1,REF10,2,0,4,UPI,4,7,22.06,2537.649854,9,0
11634,Female,34,Bangladesh,New York,01-03-2023,29-12-2024,Email,Mobile,Annual,0,16,8.582426382,3.662758877,0.86,0.5,654.0247485,24.86734896,1,SALE15,2,0,2,PayPal,4,1,21.78,403.4710678,5,0
11635,Other,31,UK,Delhi,08-08-2023,25-06-2024,Google Ads,Mobile,Annual,0,13,4.42175055,4.313031404,0.73,0.36,338.0252541,86.26031503,0,No Coupon,1,0,2,SEPA,4,9,25.55,711.0746451,0,0
11636,Male,37,USA,Hamburg,23-06-2023,05-09-2023,Referral,Tablet,Annual,0,12,5.715489151,5.399943407,0.87,0.2,319.783214,82.89068704,0,NEW20,4,0,4,SEPA,3,8,6.35,1905.228989,0,0
11637,Male,42,UK,Berlin,16-08-2023,08-08-2023,Email,Tablet,Annual,1,20,6.683789547,3.267357056,0.08,0.43,40.25117235,63.36736078,1,No Coupon,3,0,5,UPI,5,10,26.98,1532.244463,14,0
11638,Male,24,Bangladesh,London,15-01-2024,12-07-2024,Email,Tablet,Annual,1,15,12.42854583,0.829565082,0.67,0.36,206.897938,52.2600274,1,No Coupon,1,0,1,SEPA,3,0,9.85,916.3439153,13,0
11639,Unknown,35,Bangladesh,Delhi,23-06-2022,04-11-2024,Email,Tablet,Annual,0,17,7.372712604,7.274668855,0.91,0.36,158.1603779,19.80605568,0,SALE15,6,0,5,BKash,1,6,23.87,755.7308375,8,1
11640,Other,48,India,Delhi,24-02-2024,21-03-2024,Facebook Ads,Mobile,Annual,1,15,9.912350577,5.532189226,0.34,0.4,207.8997976,64.37528589,0,SALE15,2,1,4,Card,3,8,7.64,767.5071802,8,0
11641,Female,41,India,New York,17-09-2023,24-05-2023,Email,Mobile,Annual,0,19,12.43549221,2.968747021,0.04,0.04,692.6492961,25.10436172,1,REF10,3,0,3,UPI,3,2,20.44,701.7693093,6,0
11642,Female,36,USA,New York,16-06-2024,29-01-2025,Facebook Ads,Desktop,Monthly,1,18,9.491994862,3.183407316,0.81,0.12,614.5470174,64.58095943,0,NEW20,2,0,2,UPI,3,0,28.13,2224.195552,12,0
11643,Female,41,Germany,New York,01-02-2024,15-03-2023,Referral,Tablet,Monthly,0,14,6.304121326,0.916959073,0.81,0.13,655.1885902,94.13465527,0,No Coupon,2,0,3,PayPal,3,8,23.97,462.5795015,6,0
11644,Female,40,Bangladesh,New York,02-02-2024,29-01-2023,Email,Desktop,Monthly,1,21,7.437485509,5.006178427,0.1,0.13,15.25000893,47.70284271,1,NEW20,5,0,4,UPI,2,9,15.65,982.1004713,3,0
11645,Male,43,India,Delhi,11-06-2023,31-01-2025,Referral,Tablet,Monthly,0,10,4.954489385,3.454466699,0.28,0.11,503.7568813,87.16490493,1,REF10,0,0,6,PayPal,4,1,26.21,408.9049272,4,0
11646,Female,15,USA,Mumbai,28-08-2024,01-05-2023,Google Ads,Tablet,Monthly,0,18,7.050773085,6.342041579,0.16,0.27,293.9549556,44.01249459,1,NEW20,7,0,1,PayPal,4,4,14.21,2193.813077,12,1
11647,Male,19,UK,Berlin,04-06-2024,15-01-2023,Facebook Ads,Tablet,Monthly,1,13,4.320239629,3.069153465,0.48,0.37,769.9637793,68.04509178,1,NEW20,1,1,4,SEPA,5,5,28.44,1786.628884,6,0
11648,Female,45,Bangladesh,Mumbai,10-08-2024,08-08-2023,Referral,Mobile,Monthly,1,11,4.867419572,1.988127574,0.06,0.36,382.1859032,64.85580986,0,REF10,1,1,3,SEPA,4,1,10.82,1637.234979,4,0
11649,Female,20,Germany,Mumbai,30-04-2023,03-11-2023,Email,Tablet,Annual,0,25,9.436603784,2.733831325,0.12,0.46,498.8438591,75.64652069,0,No Coupon,0,0,1,UPI,4,10,15.55,1749.159866,3,0
11650,Female,39,USA,New York,18-06-2022,16-04-2024,Referral,Desktop,Monthly,0,20,5.591519086,5.056630996,0.36,0.36,6.341301408,98.68031067,1,SALE15,4,0,5,PayPal,4,6,6.91,518.9412064,8,1
11651,Male,31,Germany,Dhaka,08-08-2023,12-11-2024,Email,Desktop,Monthly,0,14,7.999670757,1.123989613,0.22,0.34,351.3220667,32.44245012,0,SALE15,7,1,5,Card,3,2,28.8,1083.939515,2,0
11652,Male,25,Bangladesh,Delhi,21-02-2024,17-11-2024,Organic,Mobile,Monthly,1,8,4.319338278,5.584531599,0.8,0.17,224.5255818,84.26523859,1,NEW20,3,0,2,SEPA,4,8,25.18,792.6698839,3,0
11653,Male,38,USA,Hamburg,15-02-2024,20-09-2024,Facebook Ads,Tablet,Annual,0,16,11.6633914,2.916264068,0.15,0.44,498.8438591,85.94593006,1,No Coupon,3,1,3,UPI,4,7,29.37,970.7062606,12,0
11654,Male,37,India,Hamburg,23-04-2024,15-12-2023,Google Ads,Mobile,Annual,1,14,8.355272252,4.3781804,0.52,0.2,73.08023947,96.21216415,0,No Coupon,3,0,1,SEPA,5,10,29.22,1899.107444,7,1
11655,Male,56,Germany,London,21-06-2024,02-01-2023,Referral,Desktop,Annual,1,16,11.90082133,0.754648755,0.41,0.15,17.74953317,61.69276392,0,No Coupon,0,1,6,SEPA,5,9,13.67,3041.052435,0,1
11656,Other,29,UK,London,02-08-2023,01-02-2023,Referral,Tablet,Monthly,1,12,7.491817932,1.563695845,0.29,0.31,452.7641534,28.40856614,1,No Coupon,4,0,5,UPI,3,2,14.2,1639.857557,7,0
11657,Female,49,UK,Berlin,10-07-2024,06-11-2023,Organic,Mobile,Monthly,0,5,5.343727427,4.937189067,0.57,0.47,573.9891473,48.22488071,0,REF10,5,0,2,PayPal,4,0,5.23,1337.936335,12,1
11658,Male,39,Germany,Delhi,10-02-2024,31-10-2024,Email,Tablet,Annual,0,25,6.113335094,3.142612829,0.4,0.31,282.2901159,66.82544106,0,SALE15,1,0,2,SEPA,4,10,15.33,1454.344228,7,0
11659,Male,28,Bangladesh,Delhi,06-03-2023,22-09-2023,Google Ads,Desktop,Monthly,1,10,7.28321905,5.247908034,0.48,0.01,386.340488,97.82830545,0,SALE15,2,0,5,PayPal,4,1,21.89,1606.656281,0,0
11660,Male,43,Bangladesh,Delhi,12-05-2022,02-10-2023,Email,Tablet,Annual,1,8,8.93053754,3.010453406,0.81,0.26,498.8438591,103.2405007,0,No Coupon,2,0,3,Card,3,10,7.89,1483.704458,1,0
11661,Female,41,Bangladesh,Mumbai,10-08-2024,07-10-2024,Email,Tablet,Monthly,0,8,6.866862958,3.066941972,0.75,0.15,494.0559788,84.73892177,1,No Coupon,3,0,3,BKash,3,6,12.86,132.8312063,10,0
11662,Female,35,UK,Dhaka,04-05-2022,20-12-2023,Referral,Mobile,Monthly,0,12,8.693768917,1.843081115,0.05,0.17,368.0224878,83.19486297,0,NEW20,3,0,4,PayPal,3,2,12.73,692.9352174,9,0
11663,Other,38,UK,Hamburg,06-01-2024,17-03-2024,Referral,Mobile,Monthly,0,17,6.00271045,3.934757905,0.36,0.21,562.6373879,61.16132951,1,No Coupon,3,0,1,PayPal,5,7,13.74,1960.329928,1,0
11664,Female,29,India,Hamburg,23-06-2022,07-02-2025,Referral,Tablet,Monthly,0,18,6.865083107,2.852640895,0.57,0.49,17.47563943,57.47098572,0,REF10,0,0,3,SEPA,5,5,11.71,479.1130782,6,0
11665,Unknown,27,Bangladesh,Dhaka,21-02-2024,01-02-2024,Facebook Ads,Tablet,Monthly,1,14,12.31851883,4.865857506,0.77,0.08,680.1026714,33.45764609,1,NEW20,3,1,3,PayPal,1,2,19.79,2052.605084,5,0
11666,Female,43,UK,Mumbai,22-01-2023,12-02-2025,Facebook Ads,Desktop,Annual,0,16,6.45009471,6.436540922,0.5,0.02,498.8438591,111.3259095,1,No Coupon,3,0,7,UPI,3,3,10.84,928.7411987,5,0
11667,Male,35,UK,New York,21-05-2022,02-09-2024,Referral,Desktop,Annual,1,11,4.8078331,4.601132539,0.5,0.23,712.5649456,62.34068473,1,SALE15,1,1,1,PayPal,4,6,16.02,798.7236804,0,0
11668,Other,34,Bangladesh,Mumbai,10-10-2023,06-06-2023,Email,Desktop,Monthly,0,10,10.28427077,6.424630283,0.94,0.32,392.7728377,44.13148149,1,NEW20,1,0,7,PayPal,4,6,18.7,1167.986201,1,0
11669,Male,38,Bangladesh,London,16-03-2023,13-07-2023,Google Ads,Mobile,Monthly,1,15,0.130107162,3.507126448,0.76,0.12,421.0391953,58.04321575,0,No Coupon,4,0,5,BKash,2,10,7.62,1178.80784,3,0
11670,Female,38,UK,Hamburg,12-01-2024,21-05-2024,Google Ads,Desktop,Monthly,0,14,12.83608365,6.426305566,0.21,0.39,850.5363671,29.11056524,0,NEW20,3,0,1,BKash,5,1,6.46,718.0171461,4,0
11671,Male,21,Germany,Mumbai,16-06-2024,15-03-2023,Email,Mobile,Monthly,0,14,7.514876612,7.258515121,0.49,0.09,568.9561064,67.73065391,0,No Coupon,3,0,3,Card,3,8,18.02,1342.74593,11,0
11672,Female,35,UK,Dhaka,06-09-2023,14-10-2023,Organic,Desktop,Annual,0,11,8.277075542,3.449237161,0.62,0.25,834.2187689,50.34792733,0,No Coupon,0,0,5,UPI,3,8,21.62,1112.349776,13,0
11673,Female,36,India,London,07-01-2023,06-08-2024,Email,Desktop,Monthly,0,11,5.594884376,3.018344791,0.92,0.21,498.8438591,45.62193082,0,NEW20,0,0,6,UPI,3,7,14.56,1504.407848,5,0
11674,Female,33,USA,Mumbai,24-03-2024,29-02-2024,Google Ads,Desktop,Annual,0,13,9.966444462,2.451618713,0.12,0.28,1122.596405,49.37936359,1,SALE15,3,0,4,PayPal,4,2,16.22,2319.54271,12,0
11675,Female,39,Bangladesh,Delhi,14-10-2022,19-01-2024,Organic,Tablet,Monthly,1,13,5.885228573,2.129934662,0.37,0.42,588.0333238,22.64784034,1,NEW20,4,0,3,SEPA,5,9,18.44,2375.225454,2,0
11676,Male,37,India,Dhaka,25-09-2024,28-09-2024,Organic,Tablet,Annual,0,15,8.841228937,3.579352526,0.57,0.35,820.183192,67.36991981,0,REF10,1,0,4,Card,5,2,12.49,1172.59763,12,0
11677,Male,43,Germany,London,01-04-2022,29-10-2024,Google Ads,Desktop,Annual,0,10,10.60636105,4.093829696,0.1,0.35,497.0273226,61.37991521,0,REF10,2,0,4,UPI,5,7,6.66,2099.31325,11,0
11678,Male,40,USA,Dhaka,28-07-2022,26-06-2024,Organic,Tablet,Monthly,1,11,11.10083115,3.155364266,0.68,0.3,254.0618387,65.73716517,0,No Coupon,2,0,5,Card,3,8,18.78,259.150847,5,0
11679,Male,42,UK,Delhi,01-07-2023,13-01-2023,Facebook Ads,Mobile,Annual,0,18,9.507991599,5.901142169,0.47,0.47,957.6653509,79.5604935,0,REF10,3,0,3,Card,4,4,16.46,1509.478625,3,0
11680,Female,49,Bangladesh,Delhi,28-07-2023,12-03-2023,Referral,Mobile,Monthly,1,15,7.124589145,3.758427149,0.58,0.28,412.9990735,95.7761827,0,No Coupon,2,0,1,SEPA,1,9,17.25,1746.873431,10,0
11681,Male,44,UK,Delhi,30-07-2024,20-02-2023,Organic,Tablet,Monthly,0,16,15.19861223,5.901096477,0.71,0.45,486.5996078,16.06727866,0,NEW20,0,0,2,Card,3,10,22.26,1748.48825,8,0
11682,Unknown,33,India,New York,01-06-2022,30-07-2024,Organic,Desktop,Annual,1,12,6.112474011,4.581300485,0.58,0.33,575.4710374,62.04636955,0,No Coupon,1,0,2,BKash,3,4,28.88,1634.54496,11,0
11683,Female,24,Bangladesh,Mumbai,31-07-2023,10-07-2024,Facebook Ads,Tablet,Monthly,0,11,8.38156597,6.032889559,0.76,0.13,901.3031965,36.88983384,0,SALE15,1,0,2,BKash,4,2,27.4,845.4242547,4,0
11684,Female,52,UK,London,09-08-2022,16-09-2024,Facebook Ads,Tablet,Monthly,1,12,2.798943196,2.00014877,0.25,0.32,643.3641987,49.39956898,1,No Coupon,1,0,2,SEPA,3,8,25.02,886.283041,6,0
11685,Male,33,Bangladesh,Hamburg,07-05-2024,18-07-2024,Email,Mobile,Annual,0,21,6.994789347,5.6976834,0.17,0.43,498.8438591,95.66195857,0,REF10,4,0,1,SEPA,4,4,8.7,513.7653769,7,0
11686,Female,30,India,New York,27-10-2022,16-03-2024,Google Ads,Desktop,Annual,0,17,6.815484348,4.360935971,0.11,0.32,903.9951168,85.46391656,1,REF10,2,0,4,SEPA,4,4,22.27,771.6768338,3,0
11687,Other,18,UK,Hamburg,21-12-2022,09-10-2023,Email,Mobile,Monthly,0,16,7.21217092,3.626197008,0.54,0.19,24.36854163,81.80682621,0,NEW20,1,0,3,UPI,4,9,25.91,1026.441275,9,1
11688,Female,38,USA,Berlin,17-07-2023,13-09-2024,Google Ads,Tablet,Monthly,0,18,6.355061828,4.119134194,0.6,0.48,567.8375354,17.40194574,1,No Coupon,2,0,6,Card,4,5,28.13,1038.806447,12,0
11689,Female,36,Germany,Berlin,12-09-2023,24-05-2023,Facebook Ads,Tablet,Monthly,1,12,8.486812577,7.050578063,0.69,0.29,254.8124754,75.20579739,0,SALE15,2,1,3,Card,4,10,13.35,1656.630083,6,0
11690,Female,20,UK,Hamburg,05-05-2024,18-02-2025,Referral,Desktop,Annual,0,9,11.84338408,5.128749062,0.74,0.32,26.84464923,106.8590149,0,REF10,8,0,2,SEPA,4,8,6.76,1214.562688,0,0
11691,Male,40,Bangladesh,Hamburg,17-11-2023,27-01-2025,Google Ads,Desktop,Annual,1,12,2.377765774,5.440735343,0.16,0.45,767.6709467,27.33941363,1,NEW20,1,1,4,SEPA,4,4,28.46,200.2943037,10,0
11692,Female,30,UK,Hamburg,11-03-2024,29-09-2023,Google Ads,Mobile,Monthly,0,22,13.76735519,5.754201854,0.97,0.47,63.72123073,75.28001622,0,REF10,1,0,4,PayPal,3,7,26.51,528.2066443,4,1
11693,Male,62,Bangladesh,Dhaka,11-07-2022,26-04-2024,Facebook Ads,Desktop,Annual,1,14,9.381612043,3.871349556,0.89,0.06,306.8551936,30.5408008,0,SALE15,1,0,5,PayPal,5,9,16.08,1412.685944,9,0
11694,Male,29,India,Dhaka,14-02-2023,13-03-2024,Organic,Desktop,Annual,1,14,8.752452863,5.068655926,0.4,0.22,137.4410956,62.31382631,0,No Coupon,4,0,2,SEPA,4,10,25.93,915.3408483,0,1
11695,Male,31,Germany,Dhaka,23-12-2022,13-12-2023,Email,Tablet,Annual,0,17,5.547821614,3.557828981,0.45,0.21,128.832015,53.29609808,1,No Coupon,2,0,3,BKash,5,3,11.76,591.604714,4,1
11696,Male,26,Bangladesh,Hamburg,10-11-2023,21-02-2023,Referral,Tablet,Monthly,1,19,9.922826019,3.726198027,0.63,0.04,401.0073891,33.37067643,1,No Coupon,1,0,7,PayPal,5,6,18.05,1258.141825,5,0
11697,Male,48,UK,New York,01-09-2022,29-12-2024,Google Ads,Tablet,Annual,1,12,7.121821855,3.557105916,0.16,0.06,344.7914953,66.63207995,1,No Coupon,2,0,2,SEPA,4,4,15.06,20.5873948,0,0
11698,Male,31,India,Mumbai,06-02-2024,17-08-2024,Organic,Desktop,Annual,0,25,11.01469742,3.684725411,0.28,0.28,794.9930531,128.7578745,1,No Coupon,0,0,3,Card,3,6,25.71,1228.472048,14,0
11699,Unknown,28,USA,Delhi,27-02-2022,30-03-2024,Facebook Ads,Desktop,Monthly,0,15,11.45397373,1.479620186,0.95,0.32,1426.308862,20.28575884,1,NEW20,3,0,3,SEPA,4,2,8.11,854.0763439,7,0
11700,Female,42,UK,Dhaka,01-06-2024,20-05-2024,Google Ads,Tablet,Annual,0,15,6.955326655,3.639034098,0.18,0.21,57.03550335,19.85360454,1,SALE15,2,0,3,Card,3,4,19.41,1006.283894,12,0
11701,Unknown,21,Germany,Dhaka,26-01-2022,10-08-2024,Organic,Desktop,Monthly,0,14,5.427694686,4.365320185,0.54,0.49,287.5219946,116.8599009,0,No Coupon,2,1,1,SEPA,5,1,21.39,2033.066089,6,0
11702,Male,41,India,Mumbai,01-05-2023,01-01-2024,Email,Tablet,Annual,0,14,5.542196588,3.262348348,0.1,0.15,264.3226884,64.98042655,1,NEW20,3,0,5,UPI,4,7,6.54,919.2130606,12,0
11703,Male,53,UK,Berlin,27-04-2022,25-10-2024,Facebook Ads,Desktop,Monthly,1,5,7.387738513,3.074495149,0.01,0.39,322.4185204,84.23361436,0,NEW20,3,0,1,SEPA,3,8,18.76,747.3804619,5,0
11704,Female,41,Bangladesh,Hamburg,30-08-2022,24-04-2023,Organic,Tablet,Monthly,0,18,10.51547272,3.711464987,0.89,0.2,498.8438591,71.816424,1,REF10,1,0,4,BKash,4,3,9.41,1159.911178,5,0
11705,Male,41,Bangladesh,Delhi,18-08-2022,23-07-2024,Organic,Mobile,Monthly,0,15,7.674853393,5.752519232,0.38,0.32,500.507419,2.828301347,1,NEW20,5,0,3,Card,3,5,21.11,521.3626308,9,0
11706,Male,44,Bangladesh,New York,22-04-2024,09-11-2024,Google Ads,Desktop,Annual,0,12,2.966613383,6.471615219,0.58,0.46,696.9757067,60.73492651,1,NEW20,0,0,3,UPI,4,5,24.98,1094.699359,2,0
11707,Female,52,UK,Mumbai,04-02-2024,28-03-2024,Email,Mobile,Annual,0,18,3.278870393,5.539914122,0.83,0.25,194.5161872,27.26560742,1,NEW20,0,0,4,SEPA,3,1,24.67,1737.138828,2,1
11708,Male,47,Germany,Delhi,03-04-2022,07-02-2025,Facebook Ads,Tablet,Annual,0,19,7.899787853,8.01623001,0.18,0.41,98.01622045,76.88003727,0,SALE15,4,0,3,UPI,4,1,6.21,1087.891095,8,0
11709,Female,39,Bangladesh,Berlin,09-08-2022,30-03-2024,Facebook Ads,Mobile,Annual,1,12,9.78083367,7.163754257,0.82,0.35,881.9512306,59.24486843,1,SALE15,0,0,1,Card,4,1,8.6,748.9759186,1,0
11710,Female,95,UK,New York,08-12-2023,10-05-2024,Email,Desktop,Annual,0,11,6.056783074,4.006246701,0.1,0.23,498.8438591,79.74502378,0,No Coupon,2,0,6,PayPal,3,8,25.19,1357.178748,3,0
11711,Male,26,UK,Hamburg,14-12-2023,12-12-2023,Referral,Mobile,Monthly,0,22,3.83186001,3.460574627,0.73,0.44,455.8085111,76.19064763,0,No Coupon,4,0,1,PayPal,2,5,20.76,2401.25634,11,1
11712,Male,43,Germany,London,15-08-2022,22-08-2024,Google Ads,Tablet,Annual,0,13,10.79176253,0.941079825,0.04,0.14,779.5649858,93.0727036,0,No Coupon,4,0,4,SEPA,4,9,13.34,1199.700322,12,0
11713,Female,35,India,Hamburg,23-07-2023,08-07-2023,Organic,Mobile,Annual,0,10,1.611428876,1.802626378,0.88,0.03,709.0988116,53.09043618,1,REF10,2,0,3,Card,2,7,27.3,410.5100725,13,1
11714,Female,31,India,Hamburg,05-08-2023,13-07-2024,Google Ads,Tablet,Monthly,0,16,11.30869316,1.946720744,0.09,0.34,753.995992,54.89786762,1,No Coupon,0,0,4,Card,3,2,22.88,883.7693053,3,0
11715,Male,35,UK,Dhaka,30-01-2024,27-07-2024,Email,Tablet,Monthly,0,20,11.69744051,3.874029119,0.53,0.38,281.5602773,65.87355485,0,No Coupon,4,0,2,UPI,5,0,13.7,118.2701606,1,0
11716,Unknown,39,India,New York,08-08-2023,21-12-2024,Organic,Mobile,Monthly,0,15,11.54599146,3.03175738,0.56,0.25,1019.229869,48.93183002,0,NEW20,0,0,5,SEPA,5,1,26.98,633.7613983,0,0
11717,Male,29,USA,Berlin,06-02-2024,27-07-2023,Referral,Tablet,Annual,0,13,9.750072627,3.895659814,0.89,0.27,515.3368584,47.25801167,0,SALE15,1,0,4,UPI,5,3,22.38,935.1177068,10,0
11718,Female,46,Germany,Delhi,15-02-2024,28-04-2024,Email,Tablet,Annual,0,8,9.85226422,5.355340577,0.58,0.2,641.4673952,75.2155336,0,No Coupon,1,0,2,SEPA,4,4,24.97,833.185319,0,0
11719,Unknown,39,UK,New York,26-08-2023,10-03-2023,Google Ads,Desktop,Annual,0,19,10.68023829,5.184585581,0.2,0.42,492.0268916,65.558906,1,SALE15,4,0,3,Card,4,10,16.63,1377.300989,10,0
11720,Male,46,India,Berlin,06-05-2022,10-03-2023,Organic,Tablet,Monthly,1,30,9.749759385,3.079582326,0.59,0.15,299.1920482,40.46819276,1,SALE15,2,0,3,UPI,4,3,18.4,1449.858594,10,0
11721,Male,24,India,Mumbai,17-10-2022,21-02-2023,Facebook Ads,Mobile,Monthly,1,22,4.518080312,5.15705821,0.35,0.24,366.6920949,76.09866853,1,SALE15,1,0,3,PayPal,5,2,14.95,1587.690993,6,0
11722,Male,45,Germany,Hamburg,14-05-2023,10-09-2024,Organic,Tablet,Annual,1,13,8.130725653,4.63530777,0.45,0.29,1317.037432,51.63025158,1,REF10,0,0,3,PayPal,5,8,24.68,1017.949898,7,0
11723,Male,56,Bangladesh,New York,17-04-2023,11-07-2024,Organic,Desktop,Monthly,0,24,5.615534317,4.283374708,0.2,0.25,403.6765847,73.98681168,1,NEW20,1,0,1,Card,5,1,24.23,187.1298662,7,0
11724,Male,43,India,Dhaka,22-01-2024,25-05-2023,Email,Tablet,Monthly,0,11,10.19043261,5.4874931,0.7,0.46,584.6812135,29.20659544,1,No Coupon,2,1,0,UPI,4,6,9.17,1336.259387,4,0
11725,Female,43,Germany,Mumbai,16-04-2024,03-05-2024,Referral,Tablet,Monthly,1,11,7.501104584,4.333762688,0.19,0.4,360.1521818,75.62863668,0,SALE15,0,0,4,UPI,4,10,9.99,1910.656992,12,0
11726,Male,37,Bangladesh,Delhi,06-06-2023,19-08-2024,Organic,Tablet,Annual,0,17,4.550958347,5.02842518,0.32,0.41,654.7717106,5.566567763,1,No Coupon,2,1,2,SEPA,2,1,26.13,1229.876594,1,1
11727,Female,30,UK,Mumbai,25-12-2023,30-01-2023,Organic,Tablet,Annual,0,25,11.74444327,2.902617036,0.99,0.17,655.4921746,52.68089658,1,REF10,1,0,3,BKash,4,3,22.91,1126.334587,5,0
11728,Unknown,35,Bangladesh,Delhi,22-01-2022,19-11-2024,Referral,Desktop,Monthly,0,13,14.52675873,2.724716566,0.42,0.25,449.1855658,90.76567598,1,NEW20,2,0,7,BKash,4,9,7.08,2434.925699,7,0
11729,Female,20,India,New York,26-06-2024,10-03-2024,Referral,Tablet,Annual,1,16,5.528979854,5.245055919,0.82,0.18,23.75253429,22.87899769,0,SALE15,6,0,6,BKash,3,1,28.56,1697.917146,13,0
11730,Female,31,UK,Mumbai,06-06-2022,28-06-2024,Organic,Tablet,Monthly,0,17,5.156608396,3.58159711,0.49,0.48,676.3855505,66.98444872,1,SALE15,3,0,5,BKash,4,5,29.18,256.4111567,2,0
11731,Male,35,UK,Berlin,02-11-2023,28-12-2023,Facebook Ads,Tablet,Annual,0,18,4.272356768,4.022330131,0.84,0.4,862.5043738,32.76493992,1,No Coupon,0,0,5,BKash,3,3,29.12,839.4799888,9,0
11732,Female,35,Bangladesh,Dhaka,19-09-2022,15-01-2025,Facebook Ads,Mobile,Annual,0,10,2.707151496,4.42685662,0.3,0.32,340.1939698,49.65842327,0,No Coupon,0,0,4,SEPA,5,0,6.49,708.7340293,4,0
11733,Female,41,UK,Hamburg,20-04-2022,09-11-2024,Facebook Ads,Tablet,Monthly,1,14,9.302117198,3.506942518,0.52,0.02,462.671887,95.59480719,1,REF10,4,1,6,Card,3,9,28.03,2127.668851,1,0
11734,Male,40,Bangladesh,Dhaka,14-02-2024,11-01-2025,Email,Desktop,Annual,0,16,8.921884545,4.734079761,0.56,0.13,9.716684692,46.611992,0,No Coupon,2,1,4,PayPal,3,3,11.72,1103.377066,12,0
11735,Male,36,Bangladesh,New York,16-05-2023,06-09-2023,Email,Tablet,Annual,0,13,5.4014512,4.250510434,0.11,0.11,80.76546057,18.03728109,0,No Coupon,2,1,3,Card,3,10,7.4,2259.822503,1,0
11736,Female,37,Bangladesh,London,14-05-2024,11-12-2024,Facebook Ads,Desktop,Annual,0,16,9.047724884,3.253035761,0.65,0.02,104.6342899,60.16206409,0,No Coupon,1,0,2,Card,3,2,15.26,2866.265908,7,1
11737,Male,16,Germany,Mumbai,01-01-2023,06-02-2023,Facebook Ads,Mobile,Annual,0,21,4.555725134,2.5613972,0.78,0.13,436.052634,73.68837306,1,No Coupon,0,0,2,BKash,4,1,19.96,1590.158653,5,0
11738,Male,31,India,New York,01-09-2024,15-01-2023,Facebook Ads,Desktop,Monthly,0,12,10.14769172,5.246187756,0.49,0.47,460.1851625,47.86709885,0,NEW20,1,1,1,BKash,4,8,17.55,778.9215323,9,0
11739,Male,28,UK,Mumbai,13-01-2022,20-03-2024,Referral,Tablet,Monthly,0,19,11.669062,2.771114047,0.88,0.12,498.8438591,51.40939305,1,NEW20,1,0,8,UPI,1,4,16.69,1719.294755,7,1
11740,Male,28,USA,Dhaka,04-03-2022,03-04-2023,Google Ads,Desktop,Monthly,0,18,9.534076556,4.959721509,0.78,0.45,498.8438591,104.6381164,0,SALE15,7,0,0,UPI,1,10,24.72,876.6750334,8,0
11741,Female,41,India,Hamburg,24-01-2022,16-02-2025,Email,Mobile,Monthly,1,14,8.885236822,3.029052001,0.2,0.21,133.6096032,19.97817793,0,REF10,2,1,4,PayPal,4,10,13.46,2194.488265,13,1
11742,Female,26,USA,Mumbai,11-05-2024,26-02-2025,Email,Tablet,Monthly,0,16,7.278254922,2.330684105,0.93,0.17,134.81571,55.03125242,1,REF10,1,0,2,SEPA,3,2,24.5,350.9024555,2,0
11743,Female,29,Bangladesh,Hamburg,19-12-2022,25-09-2024,Email,Mobile,Annual,0,20,10.08150937,2.339486871,0.85,0.33,419.0199485,71.21323335,0,REF10,1,0,2,SEPA,5,1,10.35,662.7525493,8,0
11744,Male,35,UK,Delhi,06-12-2022,25-08-2023,Google Ads,Tablet,Monthly,1,8,14.05808118,3.734083007,0.36,0.45,305.3510683,44.68334174,1,NEW20,2,0,1,PayPal,5,9,28.41,2036.404534,3,0
11745,Male,32,India,New York,19-01-2022,10-10-2024,Organic,Mobile,Monthly,0,20,8.517027991,4.404743435,0.53,0.34,427.7953017,84.41681175,0,NEW20,3,0,4,PayPal,2,0,20.73,1181.307197,12,1
11746,Female,24,USA,Hamburg,30-04-2024,10-12-2024,Email,Tablet,Monthly,0,21,6.116367467,4.988499986,0.21,0.42,767.0160673,70.18377328,1,No Coupon,3,1,5,BKash,5,1,27.21,693.7492818,0,0
11747,Male,36,USA,Hamburg,12-01-2024,26-02-2025,Organic,Mobile,Monthly,0,14,6.348550104,2.800253709,0.65,0.06,554.8433259,58.29428276,1,No Coupon,3,0,2,Card,3,10,25.57,630.9101579,5,0
11748,Male,25,USA,New York,29-03-2022,29-07-2024,Referral,Mobile,Monthly,0,14,7.82478818,4.260756191,0.18,0.4,503.5001895,67.82358251,0,SALE15,3,0,1,PayPal,5,9,18.27,1724.441476,8,0
11749,Female,36,India,Delhi,04-08-2023,23-09-2024,Facebook Ads,Desktop,Annual,1,15,10.49370338,5.355990824,0.6,0.08,871.9291927,53.38117482,1,No Coupon,1,0,1,BKash,4,10,5.92,945.6461794,3,0
11750,Male,34,Germany,Mumbai,30-05-2022,08-10-2024,Facebook Ads,Desktop,Monthly,0,14,11.83387955,4.712026832,0.36,0.43,345.1495314,77.17312619,1,SALE15,3,0,3,UPI,4,5,20.59,351.6184715,3,0
